SYMBOL,TIME,PRICE
BTCBUSD,2021_02_27__21_48_49,46960
BTCBUSD,2021_02_27__21_48_50,46960
BTCBUSD,2021_02_27__21_48_51,46964
BTCBUSD,2021_02_27__21_48_52,46968
BTCBUSD,2021_02_27__21_48_53,46968
BTCBUSD,2021_02_27__21_48_54,46967
BTCBUSD,2021_02_27__21_48_55,46967
BTCBUSD,2021_02_27__21_48_56,46967
BTCBUSD,2021_02_27__21_48_57,46967
BTCBUSD,2021_02_27__21_48_58,46967
BTCBUSD,2021_02_27__21_48_59,46954
BTCBUSD,2021_02_27__21_49_00,46963
BTCBUSD,2021_02_27__21_49_01,46966
BTCBUSD,2021_02_27__21_49_02,46966
BTCBUSD,2021_02_27__21_49_03,46969
BTCBUSD,2021_02_27__21_49_04,46969
BTCBUSD,2021_02_27__21_49_05,46967
BTCBUSD,2021_02_27__21_49_06,46967
BTCBUSD,2021_02_27__21_49_07,46961
BTCBUSD,2021_02_27__21_49_08,46952
BTCBUSD,2021_02_27__21_49_09,46944
BTCBUSD,2021_02_27__21_49_10,46933
BTCBUSD,2021_02_27__21_49_11,46933
BTCBUSD,2021_02_27__21_49_12,46944
BTCBUSD,2021_02_27__21_49_13,46944
BTCBUSD,2021_02_27__21_49_14,46950
BTCBUSD,2021_02_27__21_49_15,46956
BTCBUSD,2021_02_27__21_49_16,46956
BTCBUSD,2021_02_27__21_49_17,46956
BTCBUSD,2021_02_27__21_49_18,46961
